ID,AÑO,MES,DIA MES,DIA SEMANA,EDAD,SEXO,ESTADO CIVIL,CIUDAD,PAIS,HORA,MUNICIPIOH,DEPARTAMENTOHECHO,BARRIOHECHO,DIRECCION ,ÁREA HECHO,CONDICION VICTIMA,VEHICULO1,SERVICIO,CLASE ACCIDENTE,Dir_Concatenada,localizacion,punto,lat,long,alt
1258,2011,1,15,7,41,F,UNION LIBRE,CALI,COLOMBIA,21.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 36 CARRERA 39,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"CALLE 36 CARRERA 39, Cali, Valle del Cauca","Parada MIO - Carrera 39 entre Calle 37 y 36, Carrera 39, Antonio Nariño, Comuna 16, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760024, Colombia","(3.4191972, -76.5076382, 0.0)",3.4191972,-76.5076382,0.0
181,2010,10,30,7,79,M,CASADO (A),CALI,COLOMBIA,18.0,SANTIAGO DE CALI,VALLE DEL CAUCA,AUTOPISTA SIMON BOLIVAR,CALLE 36 CARRERA 42,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 36 CARRERA 42, Cali, Valle del Cauca","Parada MIO - Calle 42 entre Carrera 36 y 68, Calle 42, Ciudad 2000, Comuna 16, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760025, Colombia","(3.3946974, -76.5186545, 0.0)",3.3946974,-76.5186545,0.0
1167,2011,11,6,1,47,M,SIN INFORMACION,CALI,COLOMBIA,11.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 36 CON CARRERA 136,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"CALLE 36 CON CARRERA 136, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1113,2011,10,2,1,35,M,UNION LIBRE,CALI,COLOMBIA,3.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 36 CON CARRERA 143,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,NS/NR - SIN INFORMACIÓN,"CALLE 36 CON CARRERA 143, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1965,2012,11,25,1,84,M,CASADO (A),CALI,COLOMBIA,15.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 36 CON CARRERA 32,Urbano,SIN INFORMACION ,SIN INFORMACIÓN,SIN INFORMACIÓN,SIN INFORMACION,"CALLE 36 CON CARRERA 32, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
792,2009,8,20,5,37,F,SOLTERO (A),CALI,COLOMBIA,15.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 36 CON CARRERA 46,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 36 CON CARRERA 46, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
324,2007,7,10,3,41,F,SIN INFORMACION,CALI,COLOMBIA,7.0,SANTIAGO DE CALI,VALLE DEL CAUCA,JOSE HOLGUIN GARCES,CALLE 36 CON CARRERA 48,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 36 CON CARRERA 48, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1751,2012,7,8,1,81,M,SOLTERO (A),CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,CIUDAD MODELO,CALLE 36 CON CRA 40,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 36 CON CRA 40, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
743,2009,5,24,1,22,M,SOLTERO (A),CALI,COLOMBIA,20.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN DATO,CALLE 36 CRA 11 D,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 36 CRA 11 D, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
447,2008,1,19,7,50,M,SIN INFORMACION,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,EL DIAMANTE,CALLE 36 CRA 30,Urbano,PEATON,,,ATROPELLO,"CALLE 36 CRA 30, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1697,2010,8,10,3,25,M,SOLTERO (A),CALI,COLOMBIA,22.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 36 CRA 30A,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 36 CRA 30A, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1656,2009,12,9,4,45,F,CASADO (A),CALI,COLOMBIA,9.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 36 CRA 43,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 36 CRA 43, Cali, Valle del Cauca","Parada MIO - Calle 36 entre Carrera 43 y 42B, Calle 36, República de Israel, Comuna 16, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760024, Colombia","(3.4121921, -76.5152421, 0.0)",3.4121921,-76.5152421,0.0
1300,2013,2,3,1,31,M,SOLTERO (A),CALI,COLOMBIA,2.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN INFORMACIÓN,CALLE 36 ENTRE CARRERA 41 Y 42,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,VOLCAMIENTO,"CALLE 36 ENTRE CARRERA 41 Y 42, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1991,2012,12,25,3,24,M,UNION LIBRE,CALI,COLOMBIA,9.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 36 ENTRE CARRERAS 145 Y 155 FRANTE AL CEMENTERIO METROPOLITANO DEL SUR,Urbano,CONDUCTOR,MOTOCICLETA,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"CALLE 36 ENTRE CARRERAS 145 Y 155 FRANTE AL CEMENTERIO METROPOLITANO DEL SUR, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1094,2011,1,9,1,32,M,UNION LIBRE,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 36 FRENTE AL 41G-61,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CAIDA DEL OCUPANTE,"CALLE 36 FRENTE AL 41G-61, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1454,2013,9,9,2,59,M,CASADO (A),CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,CIUDAD MODELO,CALLE 36 FRENTE AL NRO  40A-97,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"CALLE 36 FRENTE AL NRO  40A-97, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
464,2008,2,27,4,64,M,SIN INFORMACION,CALI,COLOMBIA,18.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 36 FRENTE AL NRO 31-07,Urbano,PEATON,,,ATROPELLO,"CALLE 36 FRENTE AL NRO 31-07, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
600,2008,10,8,4,34,F,SIN INFORMACION,CALI,COLOMBIA,17.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 36 FRENTE AL NRO 34-09,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 36 FRENTE AL NRO 34-09, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
6,2010,10,13,4,35,M,UNION LIBRE,CALI,COLOMBIA,14.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 36 FRENTE AL NRO 37-63,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 36 FRENTE AL NRO 37-63, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
827,2009,10,19,2,71,F,SOLTERO (A),CALI,COLOMBIA,21.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN DATO,CALLE 36 FRENTE AL NRO 37-63,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 36 FRENTE AL NRO 37-63, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1651,2009,11,30,2,73,M,SIN INFORMACION,CALI,COLOMBIA,18.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 36 FRENTE AL NRO 37-63,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 36 FRENTE AL NRO 37-63, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1669,2010,1,17,1,19,M,SIN INFORMACION,CALI,COLOMBIA,22.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 36 FRENTE AL NRO 37-63,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 36 FRENTE AL NRO 37-63, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1932,2012,10,12,6,75,M,UNION LIBRE,CALI,COLOMBIA,16.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 36 FRENTE AL NRO 37-63,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 36 FRENTE AL NRO 37-63, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
935,2010,5,2,1,66,M,SIN INFORMACION,CALI,COLOMBIA,16.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 36 FRENTE AL NRO 40A-121,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 36 FRENTE AL NRO 40A-121, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
824,2009,10,15,5,79,M,SIN INFORMACION,CALI,COLOMBIA,13.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 36 FRENTE AL NRO 40A-21,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 36 FRENTE AL NRO 40A-21, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1632,2009,10,22,5,26,M,SIN INFORMACION,CALI,COLOMBIA,13.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 39 CRA 4,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 39 CRA 4, Cali, Valle del Cauca","Calle 39, Antonio Nariño, Comuna 16, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760024, Colombia","(3.415231, -76.5093454, 0.0)",3.415231,-76.5093454,0.0
1078,2010,12,18,7,69,F,CASADO (A),CALI,COLOMBIA,18.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 3B CON CARRERA 66,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 3B CON CARRERA 66, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1161,2011,7,22,6,21,M,SOLTERO (A),CALI,COLOMBIA,10.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 4 B N. 93-56,Urbano,PASAJERO,CAMIÓN FURGÓN,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"CALLE 4 B N. 93-56, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1357,2013,4,27,7,53,M,SOLTERO (A),CALI,COLOMBIA,12.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 4 ENTRE  36 Y 34,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 4 ENTRE  36 Y 34, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
429,2007,12,23,1,35,M,SIN INFORMACION,CALI,COLOMBIA,3.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ALTO MELENDEZ,CALLE 4 OESTE CRA 91-92,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,NS/NR - SIN INFORMACION,"CALLE 4 OESTE CRA 91-92, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1467,2013,9,28,7,82,M,VIUDO (A),CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN INFORMACIÓN,CALLE 4 OESTE NO. D50-23,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 4 OESTE NO. D50-23, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1488,2013,10,29,3,22,M,SIN INFORMACION,CALI,COLOMBIA,23.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 4 OESTE NRO 94-203,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 4 OESTE NRO 94-203, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1970,2012,12,1,7,28,M,SOLTERO (A),CALI,COLOMBIA,4.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 40 # 39D-09,Urbano,CONDUCTOR,MOTOCICLETA,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"CALLE 40 # 39D-09, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1353,2013,4,20,7,75,M,SOLTERO (A),CALI,COLOMBIA,17.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN INFORMACIÓN,CALLE 40 42D-28,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"CALLE 40 42D-28, Cali, Valle del Cauca","Calle 40, República de Israel, Comuna 16, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760024, Colombia","(3.4087623, -76.5146693, 0.0)",3.4087623,-76.5146693,0.0
1277,2011,7,23,7,73,F,VIUDO (A),CALI,COLOMBIA,23.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 40 CON CARRERA 40A Y 41,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 40 CON CARRERA 40A Y 41, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
602,2008,10,11,7,72,M,SOLTERO (A),CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 41 CRA 11,Urbano,PEATON,,,ATROPELLO,"CALLE 41 CRA 11, Cali, Valle del Cauca","Calle 41, Conjunto residencial Allegro Bochalema, El Hormiguero, Cali, Sur, Valle del Cauca, 720001, Colombia","(3.354905, -76.5215054, 0.0)",3.354905,-76.5215054,0.0
1321,2013,3,12,3,31,M,SIN INFORMACION,CALI,COLOMBIA,13.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 42 CON CRA 41,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"CALLE 42 CON CRA 41, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
579,2008,9,4,5,13,M,SIN INFORMACION,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,VILLACOLOMBIA,CALLE 44 CARRERA 12,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 44 CARRERA 12, Cali, Valle del Cauca","Parada MIO - Calle 44 entre Carrera 25 y 25A, Calle 44, El Rodeo, Comuna 12, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760020, Colombia","(3.4372149, -76.5005897, 0.0)",3.4372149,-76.5005897,0.0
1595,2009,6,6,7,50,M,CASADO (A),CALI,COLOMBIA,2.0,SANTIAGO DE CALI,VALLE DEL CAUCA,VILLACOLOMBIA,CALLE 44 CARRERA 12,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 44 CARRERA 12, Cali, Valle del Cauca","Parada MIO - Calle 44 entre Carrera 25 y 25A, Calle 44, El Rodeo, Comuna 12, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760020, Colombia","(3.4372149, -76.5005897, 0.0)",3.4372149,-76.5005897,0.0
1484,2013,10,26,7,82,M,SOLTERO (A),CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,NUEVA FLORESTA,CALLE 44 CARRERA 26M,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 44 CARRERA 26M, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1883,2012,7,20,6,22,M,SOLTERO (A),CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 44 CON CARRERA 1 E,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 44 CON CARRERA 1 E, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
794,2009,8,22,7,37,F,SOLTERO (A),CALI,COLOMBIA,3.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 44 CON CARRERA 12,Urbano,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,VOLCAMIENTO,"CALLE 44 CON CARRERA 12, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1838,2012,4,21,7,77,M,CASADO (A),CALI,COLOMBIA,21.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 44 CON CARRERA 12B,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 44 CON CARRERA 12B, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1045,2010,10,28,5,79,M,CASADO (A),CALI,COLOMBIA,17.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 44 CRA 1,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CAIDA DEL OCUPANTE,"CALLE 44 CRA 1, Cali, Valle del Cauca","Calle 44, El Poblado I, Comuna 13, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760020, Colombia","(3.4185476, -76.4986103, 0.0)",3.4185476,-76.4986103,0.0
592,2008,9,20,7,27,M,SIN INFORMACION,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 44 CRA 18,Urbano,PEATON,,,ATROPELLO,"CALLE 44 CRA 18, Cali, Valle del Cauca","Calle 44, La Alianza, Comuna 4, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760003, Colombia","(3.468111, -76.5090247, 0.0)",3.468111,-76.5090247,0.0
589,2008,9,17,4,64,M,SIN INFORMACION,CALI,COLOMBIA,16.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 44 CRAS 11 Y 12,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 44 CRAS 11 Y 12, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
27,2011,8,13,7,38,M,SOLTERO (A),CALI,COLOMBIA,5.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 44 ENTRE CARRERA 4B Y 5,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"CALLE 44 ENTRE CARRERA 4B Y 5, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1155,2011,5,5,5,71,M,SIN INFORMACION,CALI,COLOMBIA,9.0,SANTIAGO DE CALI,VALLE DEL CAUCA,EL RODEO,CALLE 44 FRENTE AL 26P-08 Y 26P-10,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 44 FRENTE AL 26P-08 Y 26P-10, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
529,2008,6,11,4,43,M,SIN INFORMACION,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,DOCE DE OCTUBRE,CALLE 44 FRENTE AL NRO 28E-25,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"CALLE 44 FRENTE AL NRO 28E-25, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1077,2010,12,17,6,46,F,SOLTERO (A),CALI,COLOMBIA,8.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 44 N CON CARRERA 5N,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 44 N CON CARRERA 5N, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1278,2011,5,25,4,23,F,SOLTERO (A),CALI,COLOMBIA,23.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 44 N. 8A-15,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,VOLCAMIENTO,"CALLE 44 N. 8A-15, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
946,2010,5,15,7,59,M,SIN INFORMACION,CALI,COLOMBIA,8.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 45 CON CRA 4,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 45 CON CRA 4, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1861,2012,6,17,1,30,M,UNION LIBRE,CALI,COLOMBIA,21.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 46 CRA 44A,Urbano,PASAJERO,MOTOCICLETA,PARTICULAR,CAIDA DEL OCUPANTE,"CALLE 46 CRA 44A, Cali, Valle del Cauca","Parada MIO - Calle 36 entre Carrera 46 y 44A, Calle 36, República de Israel, Comuna 16, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760024, Colombia","(3.4101545, -76.5174233, 0.0)",3.4101545,-76.5174233,0.0
936,2010,5,2,1,46,M,SIN INFORMACION,CALI,COLOMBIA,14.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 46 ENTRE CALLES 40 Y 41,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CAIDA DEL OCUPANTE,"CALLE 46 ENTRE CALLES 40 Y 41, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
46,2007,5,16,4,14,M,SOLTERO (A),CALI,COLOMBIA,12.0,SANTIAGO DE CALI,VALLE DEL CAUCA,REPUBLICA DE ISRAEL,CALLE 46 KRA 41 B,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 46 KRA 41 B, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1143,2011,12,5,2,81,M,VIUDO (A),CALI,COLOMBIA,8.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 48 CON CRA 33,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 48 CON CRA 33, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
604,2008,10,14,3,65,M,SIN INFORMACION,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 48 CRA 49B,Urbano,PEATON,,,ATROPELLO,"CALLE 48 CRA 49B, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
499,2008,4,17,5,16,M,SIN INFORMACION,CALI,COLOMBIA,15.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 48 FRENTE AL 48-06 PANADERIA PAN PA YA,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 48 FRENTE AL 48-06 PANADERIA PAN PA YA, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
821,2009,10,10,7,18,M,SOLTERO (A),CALI,COLOMBIA,16.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 48 FRENTE AL 48-06 PANADERIA PAN PA YA,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 48 FRENTE AL 48-06 PANADERIA PAN PA YA, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1662,2009,12,19,7,55,M,SOLTERO (A),CALI,COLOMBIA,4.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SAN FERNANDO,CALLE 5,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 5, Cali, Valle del Cauca","Calle 5, Las Vegas, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760032, Colombia","(3.38022, -76.5433051, 0.0)",3.38022,-76.5433051,0.0
271,2007,4,21,7,22,M,SOLTERO (A),CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SAN FERNANDO,CALLE 5  CARRERA 27,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,NS/NR - SIN INFORMACION,"CALLE 5  CARRERA 27, Cali, Valle del Cauca","Parada MIO - Carrera 27 con Calle 5 Oe, Carrera 27, Viejo San Fernando, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760101, Colombia","(3.4401494, -76.5471926, 0.0)",3.4401494,-76.5471926,0.0
1979,2012,12,15,7,79,M,CASADO (A),CALI,COLOMBIA,11.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 5  CON CRA 14,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 5  CON CRA 14, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
